Month,AustralianPort,ForeignPort,Country,PaxIn,FreightIn,MailIn,PaxOut,FreightOut,MailOut,TotalPax,TotalFreight,TotalMail,Year,"<< This year is based on the month selected in cell E2 in sheet ""Totals"" - it is only a calendar year if the month in sheet ""Totals"" is set to December",,,,,,,,,,,,,,,,,,,,,,, 
Apr-16,Sydney,Chongqing,China,"1,712",34.5,0.0,"1,459",407.1,0.0,"3,171",441.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Christchurch,New Zealand,"20,419",796.8,0.0,"20,270",130.5,0.1,"40,689",927.3,0.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Dallas,USA,"7,527",68.9,0.0,"10,004",26.6,0.0,"17,531",95.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Denpasar,Indonesia,"22,811",312.3,66.1,"23,814",24.4,0.2,"46,625",336.6,66.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Doha,Qatar,"7,278",257.8,0.4,"10,410",105.3,0.0,"17,688",363.1,0.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Dubai,United Arab Emirates,"25,823","1,602.5",76.4,"31,675",730.6,23.3,"57,498","2,333.1",99.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Fuzhou,China,"2,581",82.0,6.2,"1,942",0.4,0.0,"4,523",82.4,6.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Guangzhou,China,"15,102",609.9,87.0,"14,933","1,619.3",13.5,"30,035","2,229.2",100.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Ho Chi Minh City,Vietnam,"7,656",263.4,0.0,"6,022",137.4,0.0,"13,678",400.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Hong Kong,Hong Kong (SAR),"46,228","2,072.4",14.7,"47,109","2,370.7",51.9,"93,337","4,443.1",66.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Honolulu,USA,"17,627",377.3,7.5,"16,080",196.5,0.9,"33,707",573.7,8.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Jakarta,Indonesia,"5,951",181.4,55.0,"5,963",162.7,1.3,"11,914",344.1,56.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Johannesburg,South Africa,"6,917",204.4,3.6,"6,941",38.7,5.0,"13,858",243.1,8.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Kuala Lumpur,Malaysia,"24,934","1,016.5",8.5,"24,535",417.3,0.0,"49,469","1,433.8",8.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,London,UK,"9,675",598.1,41.2,"12,417",162.9,73.9,"22,092",761.0,115.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Los Angeles,USA,"35,840","2,079.9",207.6,"39,293",817.2,43.8,"75,133","2,897.1",251.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Louisville,USA,..,983.3,0.0,..,..,..,..,983.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Manila,Philippines,"16,277",275.7,2.0,"14,489",282.5,1.6,"30,766",558.2,3.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Nadi,Fiji,"17,618",247.5,0.0,"17,989",332.4,9.0,"35,607",579.8,9.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Nanjing,China,"1,583",23.7,6.2,"1,302",5.8,0.2,"2,885",29.5,6.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,New Delhi,India,"3,447",74.0,12.8,"3,068",24.5,0.0,"6,515",98.5,12.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,New York,USA,"2,889",260.1,0.1,"3,632",37.0,15.1,"6,521",297.1,15.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Noumea,New Caledonia,"3,572",2.7,0.9,"3,728",81.2,7.0,"7,300",83.9,7.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Osaka,Japan,127,8.4,0.0,..,..,..,127,8.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Phuket,Thailand,"4,922",40.8,0.0,"5,167",20.7,0.0,"10,089",61.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Port Moresby,Papua New Guinea,759,0.7,0.0,747,3.5,0.0,"1,506",4.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Port Vila,Vanuatu,"2,349",2.8,3.0,"2,516",25.3,2.4,"4,865",28.2,5.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Qingdao,China,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Queenstown,New Zealand,"10,443",0.0,0.0,"9,083",0.0,0.0,"19,526",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Rarotonga,Cook Islands,838,0.1,0.0,919,29.1,0.0,"1,757",29.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,San Francisco,USA,"10,803",173.1,10.8,"13,459",241.0,3.9,"24,262",414.1,14.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Santiago,Chile,"9,314",100.9,1.3,"8,646",132.8,3.6,"17,960",233.7,4.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Seoul,Korea,"14,046",227.3,78.2,"14,779",372.1,3.7,"28,825",599.4,81.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Shanghai,China,"19,250",812.8,57.9,"18,001",617.9,52.8,"37,251","1,430.7",110.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Shenzhen,China,"2,925",152.8,0.0,"2,210",231.4,0.0,"5,135",384.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Singapore,Singapore,"58,958","3,208.9",167.9,"59,678","3,167.9",16.2,"118,636","6,376.8",184.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Suva,Fiji,352,0.0,0.0,431,0.0,0.0,783,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Taipei,Taiwan,"3,356",99.9,34.1,"3,598",45.2,3.8,"6,954",145.2,37.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Tokyo,Japan,"21,269","1,149.8",208.4,"20,037",626.1,29.7,"41,306","1,775.9",238.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Tongatapu,Tonga,957,1.0,0.0,753,1.5,0.0,"1,710",2.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Toronto,Canada,"1,140",0.0,0.0,"1,262",0.0,0.0,"2,402",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Vancouver,Canada,"4,174",279.8,17.2,"6,173",165.2,16.7,"10,347",445.0,34.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Wellington,New Zealand,"14,071",27.1,0.2,"12,585",25.9,0.1,"26,656",53.1,0.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Xiamen,China,"1,949",89.0,7.0,"1,475",78.9,0.0,"3,424",167.8,7.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Sydney,Zhengzhou,China,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,Townsville,Denpasar,Indonesia,"1,417",0.0,0.0,"1,604",0.0,0.0,"3,021",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Adelaide,Auckland,New Zealand,"2,347",11.7,0.0,"2,739",8.8,0.0,"5,086",20.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Adelaide,Denpasar,Indonesia,"7,589",0.5,0.0,"7,874",0.0,0.0,"15,463",0.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Adelaide,Doha,Qatar,"1,728",82.3,0.0,"4,825",112.1,0.0,"6,553",194.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Adelaide,Dubai,United Arab Emirates,"5,750",154.1,0.0,"7,964",346.7,0.0,"13,714",500.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Adelaide,Hong Kong,Hong Kong (SAR),"4,029",104.9,0.0,"4,418",298.3,0.0,"8,447",403.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Adelaide,Kuala Lumpur,Malaysia,"2,639",52.8,0.0,"2,724",95.7,0.0,"5,363",148.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Adelaide,Singapore,Singapore,"7,254",308.4,0.0,"7,132",387.6,0.0,"14,386",696.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Abu Dhabi,United Arab Emirates,"4,294",160.8,0.0,"5,515",226.3,0.0,"9,809",387.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Apia,Western Samoa,519,0.3,0.0,495,0.2,0.0,"1,014",0.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Auckland,New Zealand,"36,212",580.6,19.4,"35,668",626.1,29.8,"71,880","1,206.8",49.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Bangkok,Thailand,"5,337",229.7,5.7,"6,151",381.1,0.0,"11,488",610.7,5.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Christchurch,New Zealand,"7,917",27.5,0.0,"7,837",17.9,0.0,"15,754",45.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Denpasar,Indonesia,"11,388",65.7,0.0,"11,271",2.4,0.1,"22,659",68.1,0.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Dubai,United Arab Emirates,"12,719",396.3,8.8,"17,530",649.2,16.7,"30,249","1,045.6",25.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Dunedin,New Zealand,"1,496",0.0,0.0,"1,351",0.0,0.0,"2,847",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Espiritu Santo,Vanuatu,314,0.0,0.0,350,0.1,0.0,664,0.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Guangzhou,China,"6,835",127.3,0.0,"6,339",289.8,0.0,"13,174",417.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Hong Kong,Hong Kong (SAR),"14,391",448.8,3.7,"15,364",842.8,7.9,"29,755","1,291.6",11.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Honiara,Solomon Islands,"1,961",1.9,0.0,"2,123",52.1,0.0,"4,084",53.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Honolulu,USA,"5,823",34.7,0.0,"5,253",112.1,0.0,"11,076",146.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Los Angeles,USA,"17,557",423.8,22.7,"17,952",345.4,34.0,"35,509",769.3,56.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Manila,Philippines,"1,340",3.2,0.0,"1,176",0.9,0.0,"2,516",4.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Nadi,Fiji,"7,012",28.3,0.0,"6,567",32.4,1.0,"13,579",60.6,1.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Nauru,Nauru,901,0.5,0.0,980,49.9,1.5,"1,881",50.4,1.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Noumea,New Caledonia,"1,614",1.2,0.0,"1,624",10.5,0.1,"3,238",11.7,0.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Port Moresby,Papua New Guinea,"6,349",37.1,0.0,"6,956",242.0,0.0,"13,305",279.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Port Vila,Vanuatu,"1,245",2.0,0.3,"1,464",14.6,0.1,"2,709",16.5,0.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Queenstown,New Zealand,921,0.0,0.0,"1,129",0.0,0.0,"2,050",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Seoul,Korea,"3,018",104.9,16.1,"3,490",111.9,0.4,"6,508",216.8,16.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Singapore,Singapore,"27,314","1,025.8",42.9,"28,468","2,098.4",9.2,"55,782","3,124.2",52.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Taipei,Taiwan,"3,727",70.0,5.2,"4,113",113.5,0.0,"7,840",183.5,5.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Tokyo,Japan,"6,217",108.7,0.0,"5,405",55.1,14.7,"11,622",163.8,14.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Brisbane,Wellington,New Zealand,"6,299",0.0,0.0,"6,335",0.0,0.0,"12,634",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Cairns,Auckland,New Zealand,"1,494",2.0,0.0,"1,478",0.1,0.0,"2,972",2.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Cairns,Denpasar,Indonesia,"1,858",0.0,0.0,"2,043",0.0,0.0,"3,901",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Cairns,Hong Kong,Hong Kong (SAR),"1,941",12.9,0.0,"3,756",225.5,0.0,"5,697",238.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Cairns,Manila,Philippines,519,8.8,0.0,470,0.0,0.0,989,8.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Cairns,Osaka,Japan,"3,293",0.5,0.0,"4,063",5.2,0.0,"7,356",5.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Cairns,Port Moresby,Papua New Guinea,"3,659",3.5,0.0,"3,655",7.9,0.0,"7,314",11.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Cairns,Shanghai,China,155,0.0,0.0,184,0.0,0.0,339,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Cairns,Singapore,Singapore,966,0.3,0.0,"1,583",0.3,0.0,"2,549",0.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Cairns,Tokyo,Japan,"5,101",1.2,2.9,"5,540",6.7,0.0,"10,641",7.9,2.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Darwin,Denpasar,Indonesia,"4,802",1.7,0.0,"5,399",0.0,0.0,"10,201",1.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Darwin,Kuala Lumpur,Malaysia,747,3.3,0.0,804,0.0,0.0,"1,551",3.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Darwin,Manila,Philippines,662,1.5,0.0,606,0.0,0.0,"1,268",1.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Darwin,Singapore,Singapore,"4,270",20.1,0.0,"4,466",10.5,0.0,"8,736",30.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Gold Coast,Auckland,New Zealand,"14,425",1.3,0.0,"14,058",0.3,0.0,"28,483",1.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Gold Coast,Christchurch,New Zealand,"3,271",0.2,0.0,"3,161",0.2,0.0,"6,432",0.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Gold Coast,Hong Kong,Hong Kong (SAR),"1,246",116.5,0.0,359,29.2,0.0,"1,605",145.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Gold Coast,Kuala Lumpur,Malaysia,"6,690",42.6,0.0,"5,616",122.5,0.0,"12,306",165.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Gold Coast,Nadi,Fiji,"1,180",7.0,0.0,"1,188",0.0,0.0,"2,368",7.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Gold Coast,Queenstown,New Zealand,"1,557",0.0,0.0,"1,504",0.0,0.0,"3,061",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Gold Coast,Singapore,Singapore,"4,930",29.2,0.0,"3,930",142.5,0.0,"8,860",171.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Gold Coast,Tokyo,Japan,"4,235",19.1,1.8,"4,319",0.0,0.0,"8,554",19.1,1.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Gold Coast,Wellington,New Zealand,"1,489",0.0,0.0,"1,567",0.0,0.0,"3,056",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Gold Coast,Wuhan,China,"1,702",0.0,0.0,"1,644",0.0,0.0,"3,346",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Abu Dhabi,United Arab Emirates,"9,289",549.8,10.0,"14,469",936.9,1.3,"23,758","1,486.8",11.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Auckland,New Zealand,"46,061","1,265.2",54.3,"42,938","1,031.7",56.5,"88,999","2,296.8",110.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Bandar Seri Begawan,Brunei,"4,147",203.8,5.4,"4,640",369.3,0.0,"8,787",573.1,5.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Bangkok,Thailand,"13,874",591.9,46.6,"15,904",600.8,2.5,"29,778","1,192.7",49.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Beijing,China,"1,976",59.1,0.0,"2,451",59.2,0.0,"4,427",118.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Chengdu,China,"1,847",57.0,0.0,"2,120",7.9,0.0,"3,967",64.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Christchurch,New Zealand,"10,316",25.2,0.0,"9,535",29.9,0.0,"19,851",55.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Denpasar,Indonesia,"25,696",169.1,48.7,"28,413",484.8,0.2,"54,109",653.9,48.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Doha,Qatar,"5,797",349.1,7.3,"10,224",304.8,0.0,"16,021",653.9,7.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Dubai,United Arab Emirates,"16,037",865.7,11.3,"26,045","1,693.5",1.1,"42,082","2,559.1",12.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Guangzhou,China,"11,621",353.8,60.8,"12,971",613.8,21.2,"24,592",967.6,82.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Ho Chi Minh City,Vietnam,"5,217",176.8,0.0,"4,660",225.2,0.0,"9,877",401.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Hong Kong,Hong Kong (SAR),"26,628",951.0,15.4,"29,145","1,260.3",14.0,"55,773","2,211.4",29.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Honolulu,USA,"4,299",138.9,0.1,"4,024",31.1,0.0,"8,323",170.0,0.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Jakarta,Indonesia,"2,226",40.5,20.3,"2,462",334.1,0.0,"4,688",374.6,20.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Kuala Lumpur,Malaysia,"27,873",686.5,4.3,"27,413",506.6,0.0,"55,286","1,193.1",4.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,London,UK,"2,562",190.8,24.4,"5,911",78.0,53.2,"8,473",268.9,77.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Los Angeles,USA,"19,510",197.5,78.8,"20,992",370.4,53.7,"40,502",567.9,132.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Manila,Philippines,"2,688",60.8,0.0,"2,419",333.3,0.0,"5,107",394.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Nadi,Fiji,"6,234",28.8,0.0,"7,352",28.4,0.0,"13,586",57.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,New Delhi,India,"3,068",24.0,0.0,"2,032",17.1,0.0,"5,100",41.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Noumea,New Caledonia,764,0.2,0.0,669,3.5,1.2,"1,433",3.7,1.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Osaka,Japan,15,0.0,0.0,183,1.4,0.0,198,1.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Phuket,Thailand,"4,678",68.9,0.0,"4,667",0.0,0.0,"9,345",68.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Queenstown,New Zealand,"2,497",0.0,0.0,"2,132",0.0,0.0,"4,629",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Shanghai,China,"9,955",376.0,0.0,"11,345",382.6,0.0,"21,300",758.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Shenzhen,China,..,..,..,..,112.6,0.0,..,112.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Singapore,Singapore,"48,755","2,336.7",141.4,"50,822","2,983.2",24.9,"99,577","5,319.9",166.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Taipei,Taiwan,"1,668",31.0,5.5,"1,528",111.3,0.0,"3,196",142.3,5.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Tokyo,Japan,"4,297",107.7,0.6,"4,750",106.6,2.3,"9,047",214.3,2.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Melbourne,Wellington,New Zealand,"9,420",14.5,0.0,"9,267",17.4,0.0,"18,687",32.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Norfolk Island,Auckland,New Zealand,546,6.0,0.1,598,2.6,0.0,"1,144",8.6,0.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Perth,Abu Dhabi,United Arab Emirates,"3,578",55.9,0.8,"5,625",117.2,0.3,"9,203",173.1,1.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Perth,Auckland,New Zealand,"6,498",303.1,27.5,"6,219",135.5,0.0,"12,717",438.6,27.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Perth,Bangkok,Thailand,"5,244",179.9,5.8,"4,961",210.9,0.0,"10,205",390.8,5.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Perth,Denpasar,Indonesia,"34,879",28.6,0.2,"36,077",12.7,0.1,"70,956",41.4,0.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Perth,Doha,Qatar,"5,398",319.4,0.0,"8,591",721.2,0.0,"13,989","1,040.7",0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Perth,Dubai,United Arab Emirates,"12,172",469.6,7.1,"17,276",760.2,2.8,"29,448","1,229.8",9.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Perth,Guangzhou,China,"2,603",106.4,0.0,"2,487",135.7,0.0,"5,090",242.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Perth,Hong Kong,Hong Kong (SAR),"8,299",343.1,0.0,"9,396",525.8,0.0,"17,695",868.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Perth,Jakarta,Indonesia,"1,841",2.5,0.1,"2,140",0.4,0.0,"3,981",2.9,0.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Perth,Johannesburg,South Africa,"4,956",62.2,0.0,"4,666",202.4,0.0,"9,622",264.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Perth,Kota Kinabalu,Malaysia,416,0.0,0.0,386,0.0,0.0,802,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Perth,Kuala Lumpur,Malaysia,"22,775",228.1,0.7,"19,861",114.0,0.0,"42,636",342.1,0.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Perth,Mauritius,Mauritius,"1,768",16.9,0.6,"1,875",3.0,0.0,"3,643",19.9,0.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Perth,Singapore,Singapore,"38,651",905.3,9.1,"39,327","1,720.7",5.1,"77,978","2,626.1",14.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Port Hedland,Denpasar,Indonesia,305,0.0,0.0,312,0.0,0.0,617,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Sydney,Abu Dhabi,United Arab Emirates,"11,184",326.2,21.3,"16,075",327.5,10.5,"27,259",653.7,31.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Sydney,Anchorage,USA,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Sydney,Apia,Western Samoa,"1,124",0.0,0.0,"1,147",2.0,0.0,"2,271",2.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Sydney,Auckland,New Zealand,"58,680","1,502.5",66.2,"56,358","2,495.0",70.4,"115,038","3,997.5",136.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Sydney,Bangkok,Thailand,"21,647",631.6,58.7,"21,913",492.1,15.9,"43,560","1,123.7",74.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Sydney,Beijing,China,"4,328",117.6,31.1,"5,493",114.6,29.1,"9,821",232.2,60.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Sydney,Chicago,USA,..,714.4,0.5,..,0.0,0.0,..,714.4,0.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
