INTERNATIONAL SCHEDULED AIR TRANSPORT - Airline supplied data,,,,,,,,,,,,,,,,,,,,,,
"Country is determined by where ""same flight number"" services Originate or Terminate",,,,,,,,,,,,,,,,,,,,,,
"The true seat utilisation factors for airlines other than Australian Airlines, Qantas Airways, Emirates (for November 2011 onwards), China Airlines (for January 2014 onwards), Philippine Airlines (for December 2015 onwards), AirAsia X (for March 2016 onwards) and Singapore Airlines (for September 2016 onwards), that operate via Australia will most likely be higher than what is calculated using this data. See ""ReadMe"" tab for more information.",,,,,,,,,,,,,,,,,,,,,,
More detailed information on flights and seats by route and city pairs can be found at:,,,,,http://www.bitre.gov.au/publications/ongoing/international_airlines-operated_flights_seats.aspx,,,,,,,,,,,,,,,,,
MONTH,AIRLINE,COUNTRY,FLTS IN,PAX IN,SEATS IN,FLTS OUT,PAX OUT,SEATS OUT,FIN_Y,CAL_Y,,,,,,,,,,,,
Nov-16,Qantas Airways,Hong Kong (SAR),106,"25,634","32,739",106,"26,428","32,739",2017,2016,,,,,,,,,,,,
Nov-16,Qantas Airways,Indonesia,17,"3,180","4,415",17,"3,163","4,415",2017,2016,,,,,,,,,,,,
Nov-16,Qantas Airways,Japan,60,"17,146","19,700",60,"17,484","19,723",2017,2016,,,,,,,,,,,,
Nov-16,Qantas Airways,New Caledonia,16,"2,357","2,780",16,"2,365","2,774",2017,2016,,,,,,,,,,,,
Nov-16,Qantas Airways,New Zealand,464,"59,597","76,014",464,"64,142","76,545",2017,2016,,,,,,,,,,,,
Nov-16,Qantas Airways,Papua New Guinea,32,"2,751","5,104",32,"2,356","5,035",2017,2016,,,,,,,,,,,,
Nov-16,Qantas Airways,Philippines,21,"4,868","6,138",21,"4,815","6,138",2017,2016,,,,,,,,,,,,
Nov-16,Qantas Airways,Singapore,168,"34,839","42,458",169,"32,348","42,733",2017,2016,,,,,,,,,,,,
Nov-16,Qantas Airways,South Africa,23,"7,261","8,240",23,"6,334","8,239",2017,2016,,,,,,,,,,,,
Nov-16,Qantas Airways,Thailand,30,"7,728","8,896",31,"8,131","8,906",2017,2016,,,,,,,,,,,,
Nov-16,Qantas Airways,UK,56,"20,568","27,101",56,"19,173","27,100",2017,2016,,,,,,,,,,,,
Nov-16,Qantas Airways,USA,184,"55,687","63,163",183,"52,464","68,508",2017,2016,,,,,,,,,,,,
Nov-16,Qatar Airways,Qatar,111,"29,491","42,987",111,"31,479","42,987",2017,2016,,,,,,,,,,,,
Nov-16,Royal Brunei Airlines,Brunei,30,"3,763","7,620",30,"4,138","7,620",2017,2016,,,,,,,,,,,,
Nov-16,Scoot,Singapore,92,"24,948","34,500",92,"25,635","34,500",2017,2016,,,,,,,,,,,,
Nov-16,Sichuan Airlines,China,21,"3,914","5,800",21,"4,393","5,800",2017,2016,,,,,,,,,,,,
Nov-16,Silk Air,Singapore,31,"2,781","5,022",31,"3,417","5,022",2017,2016,,,,,,,,,,,,
Nov-16,Singapore Airlines,New Zealand,26,"2,869","4,522",30,"2,749","4,522",2017,2016,,,,,,,,,,,,
Nov-16,Singapore Airlines,Singapore,548,"117,444","156,005",544,"126,835","156,019",2017,2016,,,,,,,,,,,,
Nov-16,Solomon Airlines,Solomon Islands,21,"1,706","2,856",20,"1,577","2,720",2017,2016,,,,,,,,,,,,
Nov-16,South African Airways,South Africa,30,"5,050","8,282",30,"5,869","8,282",2017,2016,,,,,,,,,,,,
Nov-16,Tasman Cargo Airlines,New Zealand,22,..,..,22,..,..,2017,2016,,,,,,,,,,,,
Nov-16,Thai Airways International,Thailand,167,"37,194","52,019",167,"42,187","52,019",2017,2016,,,,,,,,,,,,
Nov-16,Tigerair Australia,Indonesia,81,"11,463","14,580",80,"13,039","14,400",2017,2016,,,,,,,,,,,,
Nov-16,United Airlines,USA,88,"19,282","22,176",88,"18,146","22,176",2017,2016,,,,,,,,,,,,
Nov-16,United Parcel Service,China,-,..,..,21,..,..,2017,2016,,,,,,,,,,,,
Nov-16,United Parcel Service,Korea,-,..,..,1,..,..,2017,2016,,,,,,,,,,,,
Nov-16,United Parcel Service,Singapore,-,..,..,3,..,..,2017,2016,,,,,,,,,,,,
Nov-16,United Parcel Service,USA,26,..,..,-,..,..,2017,2016,,,,,,,,,,,,
Nov-16,Vietnam Airlines,Vietnam,60,"12,034","17,646",60,"13,285","17,646",2017,2016,,,,,,,,,,,,
Nov-16,Virgin Australia,Fiji,80,"13,627","14,575",80,"12,995","14,575",2017,2016,,,,,,,,,,,,
Nov-16,Virgin Australia,Indonesia,83,"11,692","14,608",84,"11,861","14,784",2017,2016,,,,,,,,,,,,
Nov-16,Virgin Australia,New Zealand,344,"47,444","60,544",345,"49,635","60,720",2017,2016,,,,,,,,,,,,
Nov-16,Virgin Australia,Papua New Guinea,26,"1,866","4,576",26,"2,195","4,576",2017,2016,,,,,,,,,,,,
Nov-16,Virgin Australia,Solomon Islands,9,689,"1,584",9,583,"1,584",2017,2016,,,,,,,,,,,,
Nov-16,Virgin Australia,Tonga,9,"1,221","1,584",9,"1,148","1,584",2017,2016,,,,,,,,,,,,
Nov-16,Virgin Australia,United Arab Emirates,4,663,"1,356",4,"1,093","1,356",2017,2016,,,,,,,,,,,,
Nov-16,Virgin Australia,USA,60,"16,438","20,340",60,"16,150","20,340",2017,2016,,,,,,,,,,,,
Nov-16,Virgin Australia,Vanuatu,12,"1,851","2,112",12,"1,714","2,112",2017,2016,,,,,,,,,,,,
Nov-16,Virgin Samoa,Western Samoa,13,"1,603","2,288",13,"1,608","2,288",2017,2016,,,,,,,,,,,,
Nov-16,Xiamen Airlines,China,38,"6,550","8,968",38,"5,824","8,968",2017,2016,,,,,,,,,,,,
Dec-16,Air Caledonie International,New Caledonia,42,"6,839","8,396",43,"5,772","8,550",2017,2016,,,,,,,,,,,,
Dec-16,Air Canada,Canada,60,"14,031","18,009",61,"16,435","18,306",2017,2016,,,,,,,,,,,,
Dec-16,Air China,China,112,"18,625","29,942",112,"25,119","29,942",2017,2016,,,,,,,,,,,,
Dec-16,Air India,India,31,"7,152","7,936",31,"7,730","7,936",2017,2016,,,,,,,,,,,,
Dec-16,Air Mauritius,Mauritius,16,"3,223","4,575",16,"4,567","4,600",2017,2016,,,,,,,,,,,,
Dec-16,Air New Zealand,Cook Islands,5,642,"1,131",5,"1,032","1,134",2017,2016,,,,,,,,,,,,
Dec-16,Air New Zealand,New Zealand,709,"112,032","150,617",707,"120,359","150,569",2017,2016,,,,,,,,,,,,
Dec-16,Air Niugini,Papua New Guinea,106,"9,303","13,921",107,"8,318","13,997",2017,2016,,,,,,,,,,,,
Dec-16,Air Vanuatu,Vanuatu,36,"3,658","6,120",36,"4,323","6,120",2017,2016,,,,,,,,,,,,
Dec-16,AirAsia X,Malaysia,249,"72,528","93,873",248,"85,615","93,496",2017,2016,,,,,,,,,,,,
Dec-16,AirAsia X,New Zealand,31,"8,849","11,687",31,"10,299","11,687",2017,2016,,,,,,,,,,,,
Dec-16,All Nippon Airways,Japan,31,"5,454","7,440",31,"7,027","7,440",2017,2016,,,,,,,,,,,,
Dec-16,American Airlines,USA,31,"8,274","9,610",31,"9,299","9,610",2017,2016,,,,,,,,,,,,
Dec-16,Asiana Airlines,Korea,31,"7,159","9,393",31,"7,434","9,393",2017,2016,,,,,,,,,,,,
Dec-16,Beijing Capital Airlines,China,14,"2,139","3,108",13,"2,504","2,886",2017,2016,,,,,,,,,,,,
Dec-16,British Airways,UK,31,"7,678","9,207",31,"8,392","9,207",2017,2016,,,,,,,,,,,,
Dec-16,Cathay Pacific Airways,Hong Kong (SAR),339,"76,761","88,537",339,"87,509","88,537",2017,2016,,,,,,,,,,,,
Dec-16,Cebu Pacific Air,Philippines,22,"6,846","9,592",22,"7,789","9,592",2017,2016,,,,,,,,,,,,
Dec-16,China Airlines,New Zealand,65,"14,145","19,955",65,"17,042","19,955",2017,2016,,,,,,,,,,,,
Dec-16,China Airlines,Taiwan,65,"14,695","19,500",65,"18,866","19,500",2017,2016,,,,,,,,,,,,
Dec-16,China Eastern Airlines,China,165,"32,365","43,394",165,"40,247","43,394",2017,2016,,,,,,,,,,,,
Dec-16,China Southern Airlines,China,230,"55,348","68,445",229,"62,020","68,187",2017,2016,,,,,,,,,,,,
Dec-16,Delta Air Lines,USA,30,"7,537","8,730",30,"8,302","8,730",2017,2016,,,,,,,,,,,,
Dec-16,Emirates,New Zealand,124,"47,685","61,304",124,"54,752","61,275",2017,2016,,,,,,,,,,,,
Dec-16,Emirates,United Arab Emirates,357,"129,545","156,305",353,"140,708","156,332",2017,2016,,,,,,,,,,,,
Dec-16,Etihad Airways,United Arab Emirates,172,"55,256","64,778",172,"61,869","64,778",2017,2016,,,,,,,,,,,,
Dec-16,Eva Air,Taiwan,22,"3,893","5,544",22,"4,939","5,544",2017,2016,,,,,,,,,,,,
Dec-16,Federal Express Corporation,China,-,..,..,26,..,..,2017,2016,,,,,,,,,,,,
Dec-16,Federal Express Corporation,USA,26,..,..,-,..,..,2017,2016,,,,,,,,,,,,
Dec-16,Fiji Airways,Fiji,143,"21,469","27,213",143,"24,427","27,206",2017,2016,,,,,,,,,,,,
Dec-16,Garuda Indonesia,Indonesia,151,"27,555","35,276",151,"33,156","35,276",2017,2016,,,,,,,,,,,,
Dec-16,Hainan Airlines,China,34,"4,813","8,500",36,"8,614","9,000",2017,2016,,,,,,,,,,,,
Dec-16,Hawaiian Airlines,USA,47,"10,117","13,019",47,"11,762","13,019",2017,2016,,,,,,,,,,,,
Dec-16,Hong Kong Airlines,Hong Kong (SAR),19,"3,750","5,539",18,"4,072","5,247",2017,2016,,,,,,,,,,,,
Dec-16,Indonesia AirAsia,Indonesia,110,"12,907","19,800",110,"15,862","19,800",2017,2016,,,,,,,,,,,,
Dec-16,Japan Airlines,Japan,31,"6,005","7,564",31,"7,303","7,564",2017,2016,,,,,,,,,,,,
Dec-16,Jetstar,Fiji,31,"4,137","5,580",31,"4,666","5,580",2017,2016,,,,,,,,,,,,
Dec-16,Jetstar,Indonesia,229,"45,450","55,015",230,"49,830","55,195",2017,2016,,,,,,,,,,,,
Dec-16,Jetstar,Japan,106,"27,267","35,510",106,"30,314","35,510",2017,2016,,,,,,,,,,,,
Dec-16,Jetstar,New Zealand,310,"45,121","55,800",310,"48,157","55,800",2017,2016,,,,,,,,,,,,
Dec-16,Jetstar,Singapore,49,"9,400","11,610",49,"10,764","11,610",2017,2016,,,,,,,,,,,,
Dec-16,Jetstar,Thailand,47,"11,685","15,745",47,"14,714","15,745",2017,2016,,,,,,,,,,,,
Dec-16,Jetstar,USA,41,"12,090","13,735",41,"12,621","13,735",2017,2016,,,,,,,,,,,,
Dec-16,Jetstar Asia,Singapore,84,"9,781","15,120",84,"13,573","15,120",2017,2016,,,,,,,,,,,,
Dec-16,Jin Air,Korea,6,"2,228","2,346",4,"1,311","1,564",2017,2016,,,,,,,,,,,,
Dec-16,Korean Air,Korea,61,"16,549","20,596",61,"18,090","20,596",2017,2016,,,,,,,,,,,,
Dec-16,LATAM Airlines,Chile,31,"6,465","9,300",31,"6,948","9,300",2017,2016,,,,,,,,,,,,
Dec-16,Malaysia Airlines,Malaysia,199,"43,193","52,728",199,"50,886","52,561",2017,2016,,,,,,,,,,,,
Dec-16,Malindo Air,Malaysia,54,"4,818","8,766",54,"7,686","8,766",2017,2016,,,,,,,,,,,,
Dec-16,Nauru Airlines,Nauru,23,811,"2,176",23,907,"2,176",2017,2016,,,,,,,,,,,,
Dec-16,Pacific Air Express,Papua New Guinea,6,..,..,6,..,..,2017,2016,,,,,,,,,,,,
Dec-16,Pacific Air Express,Solomon Islands,4,..,..,4,..,..,2017,2016,,,,,,,,,,,,
Dec-16,Philippine Airlines,New Zealand,18,"2,072","2,808",18,"2,265","2,808",2017,2016,,,,,,,,,,,,
Dec-16,Philippine Airlines,Philippines,79,"11,370","19,922",80,"16,882","20,176",2017,2016,,,,,,,,,,,,
Dec-16,Polar Air Cargo,China,-,..,..,8,..,..,2017,2016,,,,,,,,,,,,
Dec-16,Polar Air Cargo,Japan,14,..,..,5,..,..,2017,2016,,,,,,,,,,,,
Dec-16,Polar Air Cargo,Taiwan,-,..,..,4,..,..,2017,2016,,,,,,,,,,,,
Dec-16,Polar Air Cargo,USA,4,..,..,-,..,..,2017,2016,,,,,,,,,,,,
Dec-16,Qantas Airways,Canada,10,"2,384","3,629",10,"3,220","3,629",2017,2016,,,,,,,,,,,,
Dec-16,Qantas Airways,Chile,19,"5,973","6,828",19,"5,743","6,828",2017,2016,,,,,,,,,,,,
Dec-16,Qantas Airways,China,33,"6,557","8,786",33,"7,546","8,777",2017,2016,,,,,,,,,,,,
Dec-16,Qantas Airways,Hong Kong (SAR),126,"30,519","41,381",126,"35,295","41,370",2017,2016,,,,,,,,,,,,
Dec-16,Qantas Airways,Indonesia,37,"5,795","7,931",37,"7,355","7,858",2017,2016,,,,,,,,,,,,
Dec-16,Qantas Airways,Japan,75,"17,874","24,220",75,"20,744","24,222",2017,2016,,,,,,,,,,,,
Dec-16,Qantas Airways,New Caledonia,20,"3,169","3,480",20,"2,715","3,480",2017,2016,,,,,,,,,,,,
Dec-16,Qantas Airways,New Zealand,537,"73,107","92,006",537,"80,178","92,744",2017,2016,,,,,,,,,,,,
Dec-16,Qantas Airways,Papua New Guinea,29,"3,668","4,930",29,"2,281","4,930",2017,2016,,,,,,,,,,,,
Dec-16,Qantas Airways,Philippines,25,"5,168","6,872",25,"6,610","6,872",2017,2016,,,,,,,,,,,,
Dec-16,Qantas Airways,Singapore,188,"38,264","48,868",188,"44,236","48,875",2017,2016,,,,,,,,,,,,
Dec-16,Qantas Airways,South Africa,29,"9,204","10,479",29,"8,764","10,479",2017,2016,,,,,,,,,,,,
Dec-16,Qantas Airways,Thailand,31,"7,251","8,959",32,"8,356","8,959",2017,2016,,,,,,,,,,,,
Dec-16,Qantas Airways,UK,61,"24,965","29,521",61,"25,179","29,521",2017,2016,,,,,,,,,,,,
Dec-16,Qantas Airways,United Arab Emirates,1,153,484,1,392,484,2017,2016,,,,,,,,,,,,
Dec-16,Qantas Airways,USA,194,"52,969","69,317",193,"62,325","73,074",2017,2016,,,,,,,,,,,,
Dec-16,Qatar Airways,Qatar,116,"37,095","44,732",116,"42,200","44,732",2017,2016,,,,,,,,,,,,
Dec-16,Royal Brunei Airlines,Brunei,30,"5,189","7,620",30,"7,026","7,620",2017,2016,,,,,,,,,,,,
Dec-16,Scoot,Singapore,107,"31,318","39,485",107,"37,808","39,485",2017,2016,,,,,,,,,,,,
Dec-16,Sichuan Airlines,China,23,"3,784","6,406",23,"5,133","6,464",2017,2016,,,,,,,,,,,,
Dec-16,Silk Air,Singapore,40,"3,288","6,480",40,"5,968","6,480",2017,2016,,,,,,,,,,,,
Dec-16,Singapore Airlines,New Zealand,22,"2,224","4,522",28,"3,375","4,788",2017,2016,,,,,,,,,,,,
Dec-16,Singapore Airlines,Singapore,589,"127,460","173,287",582,"163,338","172,660",2017,2016,,,,,,,,,,,,
Dec-16,Solomon Airlines,Solomon Islands,22,"1,748","2,992",23,"1,924","3,128",2017,2016,,,,,,,,,,,,
Dec-16,South African Airways,South Africa,31,"7,686","8,929",31,"8,063","8,929",2017,2016,,,,,,,,,,,,
Dec-16,Tasman Cargo Airlines,New Zealand,16,..,..,16,..,..,2017,2016,,,,,,,,,,,,
Dec-16,Thai Airways International,Thailand,173,"42,119","54,320",172,"50,011","53,945",2017,2016,,,,,,,,,,,,
Dec-16,Tigerair Australia,Indonesia,82,"9,082","14,760",83,"14,003","14,940",2017,2016,,,,,,,,,,,,
Dec-16,United Airlines,USA,93,"19,032","23,436",92,"21,033","23,184",2017,2016,,,,,,,,,,,,
Dec-16,United Parcel Service,China,-,..,..,22,..,..,2017,2016,,,,,,,,,,,,
Dec-16,United Parcel Service,Singapore,-,..,..,5,..,..,2017,2016,,,,,,,,,,,,
Dec-16,United Parcel Service,USA,28,..,..,-,..,..,2017,2016,,,,,,,,,,,,
Dec-16,Vietnam Airlines,Vietnam,62,"13,437","18,244",62,"16,783","18,213",2017,2016,,,,,,,,,,,,
Dec-16,Virgin Australia,Fiji,91,"12,499","16,709",91,"14,956","16,709",2017,2016,,,,,,,,,,,,
Dec-16,Virgin Australia,Indonesia,85,"10,196","14,960",85,"12,701","14,960",2017,2016,,,,,,,,,,,,
Dec-16,Virgin Australia,New Zealand,402,"49,969","70,752",403,"55,337","70,928",2017,2016,,,,,,,,,,,,
Dec-16,Virgin Australia,Papua New Guinea,24,"1,991","4,224",24,"1,745","4,224",2017,2016,,,,,,,,,,,,
Dec-16,Virgin Australia,Solomon Islands,9,555,"1,584",9,644,"1,584",2017,2016,,,,,,,,,,,,
Dec-16,Virgin Australia,Tonga,9,"1,222","1,584",8,"1,057","1,408",2017,2016,,,,,,,,,,,,
Dec-16,Virgin Australia,United Arab Emirates,13,"3,622","4,407",14,"4,468","4,746",2017,2016,,,,,,,,,,,,
Dec-16,Virgin Australia,USA,62,"16,869","21,018",62,"18,869","21,018",2017,2016,,,,,,,,,,,,
Dec-16,Virgin Australia,Vanuatu,15,"1,720","2,640",15,"2,342","2,640",2017,2016,,,,,,,,,,,,
Dec-16,Virgin Samoa,Western Samoa,17,"2,039","2,992",18,"2,511","3,168",2017,2016,,,,,,,,,,,,
Dec-16,Xiamen Airlines,China,44,"6,337","10,384",44,"8,569","10,384",2017,2016,,,,,,,,,,,,
Jan-17,Air Caledonie International,New Caledonia,50,"7,774","8,622",49,"7,163","8,464",2017,2017,,,,,,,,,,,,
Jan-17,Air Canada,Canada,62,"18,067","18,505",61,"13,963","18,206",2017,2017,,,,,,,,,,,,
Jan-17,Air China,China,115,"30,109","34,444",115,"25,452","34,444",2017,2017,,,,,,,,,,,,
Jan-17,Air India,India,31,"7,493","7,936",31,"6,579","7,936",2017,2017,,,,,,,,,,,,
Jan-17,Air Mauritius,Mauritius,15,"4,188","4,275",15,"3,548","4,275",2017,2017,,,,,,,,,,,,
Jan-17,Air New Zealand,Cook Islands,4,912,915,4,764,909,2017,2017,,,,,,,,,,,,
Jan-17,Air New Zealand,New Zealand,740,"121,053","156,158",736,"114,258","155,732",2017,2017,,,,,,,,,,,,
Jan-17,Air Niugini,Papua New Guinea,110,"6,948","14,035",108,"8,856","13,832",2017,2017,,,,,,,,,,,,
Jan-17,Air Vanuatu,Vanuatu,40,"5,341","6,800",40,"4,010","6,800",2017,2017,,,,,,,,,,,,
Jan-17,AirAsia X,Malaysia,247,"87,071","93,119",248,"73,460","93,496",2017,2017,,,,,,,,,,,,
Jan-17,AirAsia X,New Zealand,31,"9,641","11,687",31,"10,951","11,687",2017,2017,,,,,,,,,,,,
Jan-17,All Nippon Airways,Japan,31,"6,933","7,440",31,"6,215","7,440",2017,2017,,,,,,,,,,,,
Jan-17,American Airlines,USA,31,"9,139","9,610",31,"7,274","9,610",2017,2017,,,,,,,,,,,,
Jan-17,Asiana Airlines,Korea,31,"6,775","9,393",31,"7,269","9,393",2017,2017,,,,,,,,,,,,
Jan-17,Beijing Capital Airlines,China,13,"2,511","2,886",13,"1,960","2,886",2017,2017,,,,,,,,,,,,
Jan-17,British Airways,UK,29,"8,201","8,613",29,"7,183","8,613",2017,2017,,,,,,,,,,,,
Jan-17,Cathay Pacific Airways,Hong Kong (SAR),340,"86,004","88,799",340,"67,039","88,799",2017,2017,,,,,,,,,,,,
Jan-17,Cebu Pacific Air,Philippines,22,"9,026","9,592",22,"7,681","9,592",2017,2017,,,,,,,,,,,,
Jan-17,China Airlines,New Zealand,67,"16,660","20,569",67,"17,709","20,569",2017,2017,,,,,,,,,,,,
Jan-17,China Airlines,Taiwan,67,"18,910","20,100",67,"15,380","20,100",2017,2017,,,,,,,,,,,,
Jan-17,China Eastern Airlines,China,182,"45,646","49,156",182,"39,210","49,156",2017,2017,,,,,,,,,,,,
Jan-17,China Southern Airlines,China,254,"69,439","74,780",254,"63,093","74,780",2017,2017,,,,,,,,,,,,
Jan-17,Delta Air Lines,USA,31,"8,543","9,021",31,"8,013","9,021",2017,2017,,,,,,,,,,,,
Jan-17,Emirates,New Zealand,124,"55,090","61,452",124,"53,174","61,394",2017,2017,,,,,,,,,,,,
Jan-17,Emirates,United Arab Emirates,355,"151,863","157,048",355,"120,846","157,106",2017,2017,,,,,,,,,,,,
Jan-17,Etihad Airways,United Arab Emirates,173,"64,176","65,170",173,"51,766","65,170",2017,2017,,,,,,,,,,,,
Jan-17,Eva Air,Taiwan,22,"5,024","5,544",22,"4,086","5,544",2017,2017,,,,,,,,,,,,
Jan-17,Federal Express Corporation,China,-,..,..,27,..,..,2017,2017,,,,,,,,,,,,
Jan-17,Federal Express Corporation,USA,27,..,..,-,..,..,2017,2017,,,,,,,,,,,,
Jan-17,Fiji Airways,Fiji,145,"25,459","27,138",145,"20,830","27,138",2017,2017,,,,,,,,,,,,
Jan-17,Garuda Indonesia,Indonesia,150,"33,430","34,931",150,"28,143","34,931",2017,2017,,,,,,,,,,,,
Jan-17,Hainan Airlines,China,36,"8,284","9,000",35,"7,048","8,750",2017,2017,,,,,,,,,,,,
Jan-17,Hawaiian Airlines,USA,47,"12,245","13,019",47,"9,687","13,019",2017,2017,,,,,,,,,,,,
Jan-17,Hong Kong Airlines,Hong Kong (SAR),27,"6,923","7,884",27,"3,794","7,884",2017,2017,,,,,,,,,,,,
Jan-17,Indonesia AirAsia,Indonesia,111,"18,722","19,980",111,"16,113","19,980",2017,2017,,,,,,,,,,,,
Jan-17,Japan Airlines,Japan,31,"7,019","7,564",31,"6,202","7,564",2017,2017,,,,,,,,,,,,
Jan-17,Jetstar,Fiji,31,"5,088","5,580",31,"3,782","5,580",2017,2017,,,,,,,,,,,,
Jan-17,Jetstar,Indonesia,241,"54,277","57,640",238,"49,008","57,100",2017,2017,,,,,,,,,,,,
Jan-17,Jetstar,Japan,111,"31,381","37,185",111,"27,661","37,185",2017,2017,,,,,,,,,,,,
Jan-17,Jetstar,New Zealand,320,"50,084","57,600",321,"48,360","57,780",2017,2017,,,,,,,,,,,,
Jan-17,Jetstar,Singapore,50,"11,382","12,100",51,"10,326","12,280",2017,2017,,,,,,,,,,,,
Jan-17,Jetstar,Thailand,48,"15,201","16,080",48,"13,430","16,080",2017,2017,,,,,,,,,,,,
Jan-17,Jetstar,USA,45,"14,241","15,075",45,"12,574","15,075",2017,2017,,,,,,,,,,,,
Jan-17,Jetstar Asia,Singapore,80,"12,266","14,400",80,"10,672","14,400",2017,2017,,,,,,,,,,,,
Jan-17,Jin Air,Korea,8,"3,079","3,128",9,"3,342","3,519",2017,2017,,,,,,,,,,,,
Jan-17,Korean Air,Korea,62,"19,928","20,863",62,"16,007","20,863",2017,2017,,,,,,,,,,,,
Jan-17,LATAM Airlines,Chile,30,"6,589","9,000",30,"6,535","9,000",2017,2017,,,,,,,,,,,,
Jan-17,Malaysia Airlines,Malaysia,198,"50,429","52,398",199,"40,363","52,670",2017,2017,,,,,,,,,,,,
Jan-17,Malindo Air,Malaysia,53,"7,747","8,766",53,"6,086","8,766",2017,2017,,,,,,,,,,,,
Jan-17,Nauru Airlines,Nauru,13,632,"1,664",13,644,"1,664",2017,2017,,,,,,,,,,,,
Jan-17,Pacific Air Express,Nauru,-,..,..,6,..,..,2017,2017,,,,,,,,,,,,
Jan-17,Pacific Air Express,Papua New Guinea,4,..,..,4,..,..,2017,2017,,,,,,,,,,,,
Jan-17,Pacific Air Express,Solomon Islands,2,..,..,2,..,..,2017,2017,,,,,,,,,,,,
Jan-17,Philippine Airlines,New Zealand,18,"2,049","3,195",18,"2,340","3,195",2017,2017,,,,,,,,,,,,
Jan-17,Philippine Airlines,Philippines,80,"17,545","20,398",80,"14,003","20,398",2017,2017,,,,,,,,,,,,
Jan-17,Polar Air Cargo,China,-,..,..,8,..,..,2017,2017,,,,,,,,,,,,
Jan-17,Polar Air Cargo,Japan,11,..,..,4,..,..,2017,2017,,,,,,,,,,,,
Jan-17,Polar Air Cargo,Korea,-,..,..,1,..,..,2017,2017,,,,,,,,,,,,
Jan-17,Polar Air Cargo,Taiwan,-,..,..,3,..,..,2017,2017,,,,,,,,,,,,
Jan-17,Polar Air Cargo,USA,5,..,..,-,..,..,2017,2017,,,,,,,,,,,,
Jan-17,Qantas Airways,Canada,13,"4,437","4,734",13,"3,577","4,732",2017,2017,,,,,,,,,,,,
Jan-17,Qantas Airways,Chile,21,"6,877","7,497",21,"6,544","7,534",2017,2017,,,,,,,,,,,,
Jan-17,Qantas Airways,China,40,"9,646","10,602",41,"8,001","10,892",2017,2017,,,,,,,,,,,,
Jan-17,Qantas Airways,Hong Kong (SAR),126,"40,546","43,430",126,"32,250","43,454",2017,2017,,,,,,,,,,,,
Jan-17,Qantas Airways,Indonesia,53,"10,176","10,700",53,"8,496","10,639",2017,2017,,,,,,,,,,,,
Jan-17,Qantas Airways,Japan,93,"26,814","29,518",93,"22,831","29,532",2017,2017,,,,,,,,,,,,
Jan-17,Qantas Airways,New Caledonia,19,"3,084","3,306",18,"2,629","3,132",2017,2017,,,,,,,,,,,,
Jan-17,Qantas Airways,New Zealand,558,"84,509","97,513",558,"80,696","97,798",2017,2017,,,,,,,,,,,,
Jan-17,Qantas Airways,Papua New Guinea,31,"3,527","5,270",31,"2,635","5,270",2017,2017,,,,,,,,,,,,
Jan-17,Qantas Airways,Philippines,25,"6,809","7,159",25,"5,909","7,159",2017,2017,,,,,,,,,,,,
Jan-17,Qantas Airways,Singapore,190,"45,873","49,431",190,"39,034","49,415",2017,2017,,,,,,,,,,,,
Jan-17,Qantas Airways,South Africa,31,"10,161","11,185",31,"9,012","11,111",2017,2017,,,,,,,,,,,,
Jan-17,Qantas Airways,Thailand,31,"8,621","9,077",33,"8,046","9,078",2017,2017,,,,,,,,,,,,
Jan-17,Qantas Airways,UK,62,"28,645","30,007",62,"24,709","30,007",2017,2017,,,,,,,,,,,,
Jan-17,Qantas Airways,USA,205,"70,365","74,272",203,"59,878","78,058",2017,2017,,,,,,,,,,,,
Jan-17,Qatar Airways,Qatar,115,"43,131","44,449",115,"36,668","44,449",2017,2017,,,,,,,,,,,,
Jan-17,Royal Brunei Airlines,Brunei,31,"7,343","7,874",30,"6,481","7,620",2017,2017,,,,,,,,,,,,
Jan-17,Scoot,Singapore,104,"35,091","38,000",103,"28,840","37,625",2017,2017,,,,,,,,,,,,
Jan-17,Sichuan Airlines,China,22,"5,110","5,883",22,"4,280","5,883",2017,2017,,,,,,,,,,,,
Jan-17,Silk Air,Singapore,37,"5,361","5,994",37,"4,163","5,994",2017,2017,,,,,,,,,,,,
Jan-17,Singapore Airlines,New Zealand,26,"3,486","4,788",29,"2,941","4,788",2017,2017,,,,,,,,,,,,
Jan-17,Singapore Airlines,Singapore,588,"159,482","170,921",585,"137,845","171,220",2017,2017,,,,,,,,,,,,
Jan-17,Solomon Airlines,Solomon Islands,22,"1,620","2,992",23,"1,381","3,128",2017,2017,,,,,,,,,,,,
Jan-17,South African Airways,South Africa,31,"7,911","8,857",31,"7,047","8,857",2017,2017,,,,,,,,,,,,
Jan-17,Tasman Cargo Airlines,New Zealand,15,..,..,15,..,..,2017,2017,,,,,,,,,,,,
Jan-17,Thai Airways International,Thailand,173,"51,897","54,320",173,"41,342","54,320",2017,2017,,,,,,,,,,,,
Jan-17,Tigerair Australia,Indonesia,38,"6,144","6,840",27,"4,713","4,860",2017,2017,,,,,,,,,,,,
Jan-17,United Airlines,USA,93,"21,661","23,436",93,"18,942","23,436",2017,2017,,,,,,,,,,,,
Jan-17,United Parcel Service,China,-,..,..,12,..,..,2017,2017,,,,,,,,,,,,
Jan-17,United Parcel Service,Korea,-,..,..,1,..,..,2017,2017,,,,,,,,,,,,
Jan-17,United Parcel Service,Singapore,-,..,..,4,..,..,2017,2017,,,,,,,,,,,,
